		Temp	Hi	Low	Out	Dew	Wind	Wind	Wind	Hi	Hi	Wind	Heat	THW	THSW			Rain	Solar	Solar	Hi Solar	Heat	Cool	In 	In	In 	In 	In 	In Air	Temp	Hum		Wind	Wind	ISS 	Arc.
01/12/22	4:30 a	12.3	12.3	12.3	82	9.3	2.2	SSE	1.34	7.6	S	11.7	12.2	11.6	---	1051.5	0.00	0.0	---	---	---	0.042	0.000	12.3	69	6.8	11.8	13.21	1.2721	---	---	0.00	208	6	100.0	10
01/12/22	4:40 a	12.4	12.4	12.3	81	9.2	1.8	S	1.07	6.7	SE	12.1	12.2	11.9	---	1051.7	0.00	0.0	---	---	---	0.041	0.000	12.3	69	6.8	11.9	13.22	1.2720	---	---	0.00	208	6	100.0	10
01/12/22	4:50 a	12.4	12.4	12.3	81	9.2	2.2	S	1.34	4.9	S	11.8	12.2	11.7	---	1051.6	0.00	0.0	---	---	---	0.041	0.000	12.3	69	6.8	11.9	13.22	1.2719	---	---	0.00	207	6	100.0	10
01/12/22	5:00 a	12.3	12.4	12.3	82	9.3	1.3	S	0.80	4.9	S	12.3	12.2	12.2	---	1051.5	0.00	0.0	---	---	---	0.042	0.000	12.3	69	6.8	11.9	13.22	1.2718	---	---	0.00	207	6	100.0	10
01/12/22	5:10 a	12.3	12.4	12.3	82	9.3	1.8	SE	1.07	4.9	SE	12.1	12.2	11.9	---	1051.5	0.00	0.0	---	---	---	0.042	0.000	12.3	70	7.0	11.9	13.43	1.2716	---	---	0.00	208	6	100.0	10
01/12/22	5:20 a	12.4	12.4	12.3	81	9.2	1.8	SE	1.07	4.5	SSE	12.1	12.2	11.9	---	1051.5	0.00	0.0	---	---	---	0.041	0.000	12.4	70	7.1	11.9	13.44	1.2713	---	---	0.00	208	6	100.0	10
01/12/22	5:30 a	12.4	12.4	12.3	82	9.4	1.8	SSE	1.07	5.8	S	12.1	12.3	12.0	---	1051.6	0.00	0.0	---	---	---	0.041	0.000	12.4	70	7.1	11.9	13.44	1.2714	---	---	0.00	209	6	100.0	10
01/12/22	5:40 a	12.3	12.3	12.3	82	9.3	1.8	SSE	1.07	4.9	SSE	12.1	12.2	11.9	---	1051.3	0.00	0.0	---	---	---	0.042	0.000	12.4	70	7.1	11.9	13.44	1.2711	---	---	0.00	209	6	100.0	10
01/12/22	5:50 a	12.3	12.3	12.3	82	9.3	1.8	SE	1.07	4.9	SE	12.1	12.2	11.9	---	1051.4	0.00	0.0	---	---	---	0.042	0.000	12.4	70	7.1	12.0	13.44	1.2709	---	---	0.00	207	6	100.0	10
01/12/22	6:00 a	12.4	12.4	12.3	82	9.4	1.8	SE	1.07	4.9	SE	12.1	12.3	12.0	---	1051.2	0.00	0.0	---	---	---	0.041	0.000	12.4	70	7.1	12.0	13.44	1.2706	---	---	0.00	205	6	100.0	10
01/12/22	6:10 a	12.4	12.4	12.4	82	9.4	1.8	SE	1.07	4.9	ESE	12.1	12.3	12.0	---	1051.3	0.00	0.0	---	---	---	0.041	0.000	12.4	70	7.1	12.0	13.44	1.2707	---	---	0.00	205	6	100.0	10
01/12/22	6:20 a	12.4	12.4	12.3	82	9.4	0.9	ESE	0.54	3.6	SE	12.4	12.3	12.3	---	1051.3	0.00	0.0	---	---	---	0.041	0.000	12.4	70	7.1	12.0	13.44	1.2708	---	---	0.00	209	6	100.0	10
01/12/22	6:30 a	12.4	12.4	12.4	82	9.4	1.3	SE	0.80	4.5	SSE	12.4	12.3	12.3	---	1051.4	0.00	0.0	---	---	---	0.041	0.000	12.5	71	7.4	12.1	13.74	1.2703	---	---	0.00	208	6	100.0	10
01/12/22	6:40 a	12.4	12.5	12.4	82	9.5	1.8	SSE	1.07	4.9	SSE	12.2	12.3	12.1	---	1051.5	0.25	0.0	---	---	---	0.041	0.000	12.5	71	7.4	12.1	13.74	1.2705	---	---	0.00	208	6	100.0	10
01/12/22	6:50 a	12.4	12.5	12.4	82	9.5	1.8	SSE	1.07	6.3	SSE	12.2	12.3	12.1	---	1051.4	0.00	0.0	---	---	---	0.041	0.000	12.5	71	7.4	12.1	13.74	1.2704	---	---	0.00	209	6	100.0	10
01/12/22	7:00 a	12.4	12.4	12.4	82	9.5	1.3	SSE	0.80	4.5	SSE	12.4	12.3	12.3	---	1051.4	0.25	0.0	---	---	---	0.041	0.000	12.5	71	7.4	12.1	13.74	1.2704	---	---	0.00	207	6	100.0	10
01/12/22	7:10 a	12.4	12.4	12.4	82	9.5	1.3	S	0.80	4.0	SE	12.4	12.3	12.3	---	1051.5	0.00	0.0	---	---	---	0.041	0.000	12.5	71	7.4	12.1	13.74	1.2705	---	---	0.00	208	6	100.0	10
01/12/22	7:20 a	12.4	12.5	12.4	82	9.5	1.3	SE	0.80	3.6	SSE	12.4	12.3	12.3	---	1051.2	0.00	0.0	---	---	---	0.041	0.000	12.5	71	7.4	12.1	13.74	1.2701	---	---	0.00	207	6	100.0	10
01/12/22	7:30 a	12.4	12.5	12.4	83	9.6	1.3	SE	0.80	4.5	SE	12.4	12.3	12.3	---	1051.4	0.00	0.0	---	---	---	0.041	0.000	12.5	71	7.4	12.1	13.74	1.2704	---	---	0.00	208	6	100.0	10
01/12/22	7:40 a	12.4	12.4	12.3	83	9.6	1.8	SE	1.07	4.5	SE	12.1	12.3	12.0	---	1051.3	0.00	0.0	---	---	---	0.041	0.000	12.6	71	7.4	12.1	13.74	1.2700	---	---	0.00	208	6	100.0	10
01/12/22	7:50 a	12.4	12.5	12.4	82	9.5	1.3	SE	0.80	4.0	SE	12.4	12.3	12.3	---	1051.1	0.00	0.0	---	---	---	0.041	0.000	12.6	71	7.4	12.1	13.74	1.2698	---	---	0.00	206	6	100.0	10
01/12/22	8:00 a	12.5	12.6	12.4	82	9.5	1.8	SE	1.07	4.5	SSE	12.3	12.4	12.2	---	1051.2	0.00	0.0	---	---	---	0.041	0.000	12.6	71	7.4	12.1	13.74	1.2698	---	---	0.00	208	6	100.0	10
01/12/22	8:10 a	12.5	12.6	12.5	82	9.5	0.9	SE	0.54	3.1	SSE	12.5	12.4	12.4	---	1051.2	0.00	0.0	---	---	---	0.041	0.000	12.6	71	7.4	12.1	13.74	1.2699	---	---	0.00	208	6	100.0	10
01/12/22	8:20 a	12.6	12.6	12.5	82	9.6	0.9	SSE	0.54	3.6	SSE	12.6	12.4	12.4	---	1051.4	0.25	0.0	---	---	---	0.040	0.000	12.6	72	7.7	12.2	14.04	1.2696	---	---	0.00	209	6	100.0	10
01/12/22	8:30 a	12.6	12.7	12.6	82	9.6	0.9	SE	0.54	3.1	S	12.6	12.5	12.5	---	1051.3	0.00	0.0	---	---	---	0.040	0.000	12.6	72	7.7	12.2	14.04	1.2695	---	---	0.00	209	6	100.0	10
01/12/22	8:40 a	12.7	12.7	12.6	82	9.7	1.3	SE	0.80	4.0	E	12.7	12.5	12.5	---	1051.1	0.00	0.0	---	---	---	0.039	0.000	12.6	72	7.7	12.2	14.04	1.2692	---	---	0.00	209	6	100.0	10
01/12/22	8:50 a	12.6	12.6	12.6	83	9.8	1.3	SE	0.80	3.6	SSE	12.6	12.5	12.5	---	1051.0	0.00	0.0	---	---	---	0.040	0.000	12.6	72	7.7	12.2	14.04	1.2692	---	---	0.00	208	6	100.0	10
01/12/22	9:00 a	12.6	12.6	12.5	83	9.7	1.3	SE	0.80	4.0	SE	12.6	12.4	12.4	---	1051.1	0.00	0.0	---	---	---	0.040	0.000	12.7	72	7.7	12.3	14.04	1.2689	---	---	0.00	209	6	100.0	10
01/12/22	9:10 a	12.6	12.7	12.6	83	9.7	1.3	SE	0.80	3.6	SE	12.6	12.4	12.4	---	1051.2	0.00	0.0	---	---	---	0.040	0.000	12.7	72	7.7	12.3	14.04	1.2691	---	---	0.00	209	6	100.0	10
01/12/22	9:20 a	12.7	12.7	12.7	83	9.9	1.8	SE	1.07	4.9	SSE	12.5	12.6	12.4	---	1051.4	0.00	0.0	---	---	---	0.039	0.000	12.7	72	7.8	12.3	14.05	1.2690	---	---	0.00	208	6	100.0	10
01/12/22	9:30 a	12.7	12.8	12.7	82	9.7	1.8	S	1.07	4.0	SSE	12.5	12.6	12.3	---	1051.4	0.00	0.0	---	---	---	0.039	0.000	12.7	72	7.8	12.3	14.05	1.2691	---	---	0.00	205	6	100.0	10
01/12/22	9:40 a	12.7	12.8	12.7	82	9.7	1.8	SSE	1.07	4.9	S	12.5	12.6	12.3	---	1051.6	0.00	0.0	---	---	---	0.039	0.000	12.8	72	7.9	12.4	14.05	1.2690	---	---	0.00	203	6	100.0	10
01/12/22	9:50 a	12.8	12.8	12.7	82	9.8	1.8	S	1.07	4.9	S	12.6	12.6	12.4	---	1051.9	0.00	0.0	---	---	---	0.039	0.000	12.8	73	8.1	12.4	14.35	1.2691	---	---	0.00	206	6	100.0	10
01/12/22	10:00 a	12.9	12.9	12.8	82	9.9	1.3	S	0.80	3.6	SSE	12.9	12.7	12.7	---	1051.8	0.00	0.0	---	---	---	0.038	0.000	12.8	73	8.1	12.4	14.34	1.2688	---	---	0.00	207	6	100.0	10
01/12/22	10:10 a	12.9	12.9	12.8	82	9.9	1.3	SSW	0.80	3.6	SSW	12.9	12.7	12.7	---	1052.1	0.00	0.0	---	---	---	0.038	0.000	12.8	73	8.1	12.4	14.34	1.2690	---	---	0.00	209	6	100.0	10
01/12/22	10:20 a	12.9	12.9	12.8	81	9.7	2.2	S	1.34	6.7	SSE	12.4	12.7	12.2	---	1051.9	0.00	0.0	---	---	---	0.038	0.000	12.9	73	8.2	12.5	14.33	1.2685	---	---	0.00	207	6	100.0	10
01/12/22	10:30 a	13.0	13.1	12.9	81	9.8	2.2	SSE	1.34	5.4	SSE	12.6	12.8	12.4	---	1051.7	0.00	0.0	---	---	---	0.037	0.000	12.9	73	8.2	12.5	14.33	1.2683	---	---	0.00	208	6	100.0	10
01/12/22	10:40 a	13.2	13.2	13.1	81	10.0	1.8	S	1.07	5.8	SSE	13.0	13.0	12.8	---	1051.7	0.00	0.0	---	---	---	0.036	0.000	12.9	73	8.2	12.6	14.33	1.2681	---	---	0.00	209	6	100.0	10
01/12/22	10:50 a	13.1	13.2	13.1	81	9.9	2.2	S	1.34	5.4	SSE	12.7	12.9	12.5	---	1051.8	0.00	0.0	---	---	---	0.036	0.000	13.0	73	8.3	12.6	14.32	1.2678	---	---	0.00	207	6	100.0	10
01/12/22	11:00 a	13.1	13.2	13.1	81	9.9	1.8	S	1.07	3.6	S	12.9	12.9	12.8	---	1051.9	0.00	0.0	---	---	---	0.036	0.000	13.1	73	8.3	12.7	14.31	1.2677	---	---	0.00	206	6	100.0	10
01/12/22	11:10 a	13.2	13.2	13.1	81	10.0	1.8	S	1.07	4.5	S	13.0	13.0	12.8	---	1051.7	0.00	0.0	---	---	---	0.036	0.000	13.1	73	8.3	12.7	14.31	1.2675	---	---	0.00	206	6	100.0	10
01/12/22	11:20 a	13.1	13.2	13.1	81	9.9	1.8	SSW	1.07	4.0	SSW	12.9	12.9	12.8	---	1051.8	0.00	0.0	---	---	---	0.036	0.000	13.1	73	8.3	12.7	14.31	1.2675	---	---	0.00	206	6	100.0	10
01/12/22	11:30 a	13.0	13.1	12.9	81	9.8	1.8	S	1.07	4.5	S	12.8	12.8	12.7	---	1051.8	0.00	0.0	---	---	---	0.037	0.000	13.1	73	8.4	12.7	14.30	1.2673	---	---	0.00	207	6	100.0	10
01/12/22	11:40 a	12.9	12.9	12.8	82	9.9	1.8	SSW	1.07	5.4	SSE	12.7	12.7	12.5	---	1051.7	0.00	0.0	---	---	---	0.038	0.000	13.1	74	8.6	12.7	14.51	1.2670	---	---	0.00	209	6	100.0	10
01/12/22	11:50 a	12.8	12.9	12.8	82	9.8	1.8	SSW	1.07	4.0	WSW	12.6	12.7	12.4	---	1051.6	0.00	0.0	---	---	---	0.038	0.000	13.1	74	8.6	12.7	14.51	1.2669	---	---	0.00	209	6	100.0	10
01/12/22	12:00 p	12.8	12.9	12.8	82	9.8	1.8	SSW	1.07	4.9	S	12.6	12.7	12.4	---	1051.8	0.00	0.0	---	---	---	0.038	0.000	13.1	74	8.6	12.7	14.51	1.2671	---	---	0.00	208	6	100.0	10
01/12/22	12:10 p	12.8	12.8	12.8	82	9.8	1.8	SSW	1.07	4.0	SSE	12.6	12.6	12.4	---	1051.7	0.00	0.0	---	---	---	0.039	0.000	13.1	74	8.6	12.7	14.51	1.2669	---	---	0.00	208	6	100.0	10
01/12/22	12:20 p	12.8	12.8	12.8	82	9.8	1.8	SSW	1.07	3.6	S	12.6	12.6	12.4	---	1051.1	0.00	0.0	---	---	---	0.039	0.000	13.1	74	8.6	12.7	14.51	1.2662	---	---	0.00	209	6	100.0	10
01/12/22	12:30 p	12.9	13.0	12.8	82	9.9	0.9	S	0.54	3.1	SSE	12.9	12.7	12.7	---	1050.9	0.00	0.0	---	---	---	0.038	0.000	13.2	74	8.6	12.8	14.51	1.2657	---	---	0.00	209	6	100.0	10
01/12/22	12:40 p	13.1	13.1	12.9	81	9.9	0.9	S	0.54	2.7	SSE	13.1	12.9	12.9	---	1050.8	0.00	0.0	---	---	---	0.037	0.000	13.2	74	8.7	12.8	14.50	1.2653	---	---	0.00	208	6	100.0	10
01/12/22	12:50 p	13.2	13.3	13.1	81	10.0	0.9	SSW	0.54	2.7	S	13.2	13.1	13.1	---	1050.7	0.00	0.0	---	---	---	0.035	0.000	13.2	74	8.7	12.8	14.50	1.2651	---	---	0.00	209	6	100.0	10
01/12/22	1:00 p	13.3	13.4	13.3	81	10.1	0.9	SSW	0.54	2.7	S	13.3	13.2	13.2	---	1050.7	0.00	0.0	---	---	---	0.035	0.000	13.3	74	8.7	12.9	14.50	1.2649	---	---	0.00	207	6	100.0	10
01/12/22	1:10 p	13.4	13.5	13.4	81	10.2	0.4	SSW	0.27	1.3	SSW	13.4	13.3	13.3	---	1050.5	0.00	0.0	---	---	---	0.034	0.000	13.3	75	9.0	13.0	14.81	1.2641	---	---	0.00	207	6	100.0	10
01/12/22	1:20 p	13.6	13.7	13.5	81	10.4	0.9	ENE	0.54	2.2	ENE	13.6	13.4	13.4	---	1050.4	0.00	0.0	---	---	---	0.033	0.000	13.4	75	9.1	13.1	14.80	1.2634	---	---	0.00	207	6	100.0	10
01/12/22	1:30 p	13.6	13.6	13.6	81	10.4	0.9	ENE	0.54	1.8	ENE	13.6	13.4	13.4	---	1050.3	0.00	0.0	---	---	---	0.033	0.000	13.4	75	9.1	13.1	14.80	1.2633	---	---	0.00	209	6	100.0	10
01/12/22	1:40 p	13.7	13.7	13.6	81	10.5	0.4	S	0.27	2.2	S	13.7	13.5	13.5	---	1050.5	0.00	0.0	---	---	---	0.032	0.000	13.6	75	9.2	13.2	14.79	1.2629	---	---	0.00	208	6	100.0	10
01/12/22	1:50 p	13.7	13.8	13.7	80	10.3	0.9	SW	0.54	2.7	SW	13.7	13.6	13.6	---	1050.5	0.00	0.0	---	---	---	0.032	0.000	13.6	75	9.3	13.3	14.79	1.2626	---	---	0.00	204	6	100.0	10
01/12/22	2:00 p	13.6	13.7	13.5	78	9.8	1.8	SW	1.07	4.0	SW	13.6	13.4	13.3	---	1050.4	0.00	0.0	---	---	---	0.033	0.000	13.6	75	9.3	13.3	14.79	1.2626	---	---	0.00	207	6	100.0	10
01/12/22	2:10 p	13.3	13.5	13.2	78	9.5	1.8	SSW	1.07	4.9	S	13.2	13.1	12.9	---	1050.3	0.00	0.0	---	---	---	0.035	0.000	13.6	75	9.3	13.3	14.79	1.2624	---	---	0.00	208	6	100.0	10
01/12/22	2:20 p	13.2	13.3	13.2	77	9.3	1.8	SSW	1.07	4.9	SSE	13.1	12.9	12.8	---	1050.0	0.00	0.0	---	---	---	0.035	0.000	13.6	75	9.3	13.3	14.79	1.2620	---	---	0.00	207	6	100.0	10
01/12/22	2:30 p	13.3	13.3	13.3	77	9.4	1.8	S	1.07	4.0	ESE	13.2	13.1	12.9	---	1050.2	0.00	0.0	---	---	---	0.035	0.000	13.6	75	9.3	13.3	14.79	1.2622	---	---	0.00	208	6	100.0	10
01/12/22	2:40 p	13.4	13.4	13.3	76	9.2	1.8	SSW	1.07	4.5	S	13.3	13.1	13.0	---	1050.5	0.00	0.0	---	---	---	0.034	0.000	13.6	75	9.3	13.3	14.79	1.2627	---	---	0.00	208	6	100.0	10
01/12/22	2:50 p	13.4	13.4	13.3	75	9.0	1.8	S	1.07	5.8	SSE	13.3	13.1	12.9	---	1050.7	0.00	0.0	---	---	---	0.034	0.000	13.6	75	9.2	13.2	14.79	1.2632	---	---	0.00	209	6	100.0	10
01/12/22	3:00 p	13.4	13.5	13.4	74	8.9	2.2	S	1.34	4.9	S	13.1	13.1	12.7	---	1050.6	0.00	0.0	---	---	---	0.034	0.000	13.6	75	9.2	13.2	14.79	1.2631	---	---	0.00	206	6	100.0	10
01/12/22	3:10 p	13.5	13.5	13.4	74	9.0	2.2	SSW	1.34	5.4	SSE	13.1	13.1	12.7	---	1050.5	0.00	0.0	---	---	---	0.034	0.000	13.6	75	9.2	13.2	14.79	1.2629	---	---	0.00	209	6	100.0	10
01/12/22	3:20 p	13.6	13.6	13.5	73	8.8	1.8	S	1.07	4.5	S	13.5	13.2	13.1	---	1050.5	0.00	0.0	---	---	---	0.033	0.000	13.6	75	9.3	13.3	14.79	1.2626	---	---	0.00	209	6	100.0	10
01/12/22	3:30 p	13.7	13.7	13.6	73	8.9	1.8	S	1.07	4.9	SSE	13.6	13.3	13.2	---	1050.4	0.00	0.0	---	---	---	0.032	0.000	13.6	75	9.3	13.3	14.79	1.2625	---	---	0.00	208	6	100.0	10
01/12/22	3:40 p	13.7	13.7	13.7	73	9.0	1.8	SSW	1.07	4.5	S	13.7	13.3	13.3	---	1050.3	0.00	0.0	---	---	---	0.032	0.000	13.7	75	9.3	13.3	14.79	1.2621	---	---	0.00	208	6	100.0	10
01/12/22	3:50 p	13.7	13.7	13.7	71	8.6	2.2	SSW	1.34	4.9	SSE	13.4	13.3	12.9	---	1050.2	0.00	0.0	---	---	---	0.032	0.000	13.7	75	9.3	13.3	14.79	1.2620	---	---	0.00	209	6	100.0	10
01/12/22	4:00 p	13.7	13.7	13.7	72	8.7	2.2	SSW	1.34	5.4	SSE	13.3	13.2	12.9	---	1050.3	0.00	0.0	---	---	---	0.032	0.000	13.7	74	9.1	13.3	14.45	1.2623	---	---	0.00	207	6	100.0	10
01/12/22	4:10 p	13.6	13.7	13.4	72	8.6	1.8	S	1.07	4.9	SSW	13.5	13.1	13.1	---	1049.9	0.00	0.0	---	---	---	0.033	0.000	13.6	74	9.1	13.2	14.46	1.2621	---	---	0.00	207	6	100.0	10
01/12/22	4:20 p	13.4	13.5	13.4	71	8.3	1.8	S	1.07	4.5	S	13.3	13.0	12.9	---	1049.8	0.00	0.0	---	---	---	0.034	0.000	13.6	74	9.0	13.2	14.47	1.2623	---	---	0.00	208	6	100.0	10
01/12/22	4:30 p	13.4	13.4	13.3	71	8.2	1.3	SSE	0.80	3.6	SSE	13.4	12.9	12.9	---	1049.6	0.00	0.0	---	---	---	0.034	0.000	13.5	74	9.0	13.1	14.47	1.2624	---	---	0.00	209	6	100.0	10
01/12/22	4:40 p	13.4	13.5	13.3	70	8.1	1.3	SSE	0.80	4.5	S	13.4	12.9	12.9	---	1049.5	0.00	0.0	---	---	---	0.034	0.000	13.4	74	8.9	13.1	14.48	1.2626	---	---	0.00	207	6	100.0	10
01/12/22	4:50 p	13.4	13.5	13.4	69	7.9	1.3	S	0.80	4.0	SSW	13.4	12.9	12.9	---	1049.4	0.00	0.0	---	---	---	0.034	0.000	13.4	74	8.8	13.0	14.48	1.2627	---	---	0.00	209	6	100.0	10
01/12/22	5:00 p	13.4	13.5	13.4	71	8.3	1.3	S	0.80	4.0	SSE	13.4	13.0	13.0	---	1049.3	0.00	0.0	---	---	---	0.034	0.000	13.3	74	8.8	12.9	14.49	1.2629	---	---	0.00	208	6	100.0	10
01/12/22	5:10 p	13.1	13.4	12.9	76	9.0	0.4	ENE	0.27	2.2	NE	13.1	12.8	12.8	---	1049.2	0.00	0.0	---	---	---	0.036	0.000	13.3	73	8.5	12.9	14.28	1.2632	---	---	0.00	207	6	100.0	10
01/12/22	5:20 p	12.6	12.8	12.3	78	8.8	1.3	ENE	0.80	3.1	E	12.6	12.3	12.3	---	1049.3	0.00	0.0	---	---	---	0.040	0.000	13.2	73	8.5	12.8	14.29	1.2636	---	---	0.00	208	6	100.0	10
01/12/22	5:30 p	12.3	12.3	12.2	79	8.7	1.3	ENE	0.80	2.2	NE	12.3	12.1	12.1	---	1049.4	0.00	0.0	---	---	---	0.042	0.000	13.1	73	8.4	12.7	14.30	1.2644	---	---	0.00	208	6	100.0	10
01/12/22	5:40 p	12.2	12.2	12.1	80	8.8	0.9	ENE	0.54	1.8	ENE	12.2	12.0	12.0	---	1049.3	0.00	0.0	---	---	---	0.043	0.000	13.1	73	8.3	12.7	14.31	1.2645	---	---	0.00	208	6	100.0	10
01/12/22	5:50 p	12.1	12.1	11.9	79	8.5	0.9	ENE	0.54	1.8	ENE	12.1	11.8	11.8	---	1049.4	0.00	0.0	---	---	---	0.044	0.000	13.0	73	8.3	12.6	14.32	1.2649	---	---	0.00	209	6	100.0	10
01/12/22	6:00 p	12.1	12.1	12.0	78	8.3	0.4	ENE	0.27	1.8	SSE	12.1	11.8	11.8	---	1049.5	0.00	0.0	---	---	---	0.044	0.000	12.9	73	8.2	12.6	14.33	1.2653	---	---	0.00	209	6	100.0	10
01/12/22	6:10 p	12.2	12.2	12.1	78	8.4	0.4	ENE	0.27	1.3	ENE	12.2	11.9	11.9	---	1049.4	0.00	0.0	---	---	---	0.043	0.000	12.9	73	8.2	12.5	14.33	1.2655	---	---	0.00	209	6	100.0	10
01/12/22	6:20 p	12.3	12.3	12.2	77	8.4	0.0	---	0.00	0.0	---	12.3	12.0	12.0	---	1049.5	0.00	0.0	---	---	---	0.042	0.000	12.8	73	8.1	12.4	14.34	1.2660	---	---	0.00	208	6	100.0	10
01/12/22	6:30 p	12.3	12.4	12.3	77	8.4	0.0	---	0.00	0.0	---	12.3	12.1	12.1	---	1049.4	0.00	0.0	---	---	---	0.042	0.000	12.8	73	8.1	12.4	14.34	1.2658	---	---	0.00	208	6	100.0	10
01/12/22	6:40 p	12.4	12.4	12.3	76	8.3	0.0	---	0.00	0.0	---	12.4	12.1	12.1	---	1049.4	0.00	0.0	---	---	---	0.041	0.000	12.8	73	8.1	12.4	14.35	1.2662	---	---	0.00	209	6	100.0	10
01/12/22	6:50 p	12.3	12.4	12.3	76	8.2	0.0	---	0.00	0.0	---	12.3	12.1	12.1	---	1049.4	0.00	0.0	---	---	---	0.042	0.000	12.7	73	8.0	12.3	14.35	1.2665	---	---	0.00	206	6	100.0	10
01/12/22	7:00 p	12.4	12.5	12.4	76	8.3	0.0	---	0.00	0.0	---	12.4	12.2	12.2	---	1049.6	0.00	0.0	---	---	---	0.041	0.000	12.7	73	8.0	12.3	14.35	1.2667	---	---	0.00	207	6	100.0	10
01/12/22	7:10 p	12.4	12.4	12.3	74	7.9	0.0	---	0.00	0.0	---	12.4	12.1	12.1	---	1049.3	0.00	0.0	---	---	---	0.041	0.000	12.7	73	7.9	12.3	14.34	1.2666	---	---	0.00	209	6	100.0	10
01/12/22	7:20 p	12.6	12.7	12.4	75	8.2	0.0	ENE	0.00	1.8	ENE	12.6	12.2	12.2	---	1049.4	0.00	0.0	---	---	---	0.040	0.000	12.7	73	7.9	12.3	14.34	1.2667	---	---	0.00	207	6	100.0	10
01/12/22	7:30 p	12.2	12.6	11.8	77	8.3	0.9	ENE	0.54	1.8	ENE	12.2	11.9	11.9	---	1049.3	0.00	0.0	---	---	---	0.042	0.000	12.6	73	7.9	12.2	14.34	1.2669	---	---	0.00	209	6	100.0	10
01/12/22	7:40 p	11.4	11.8	11.2	79	7.9	0.9	ENE	0.54	1.8	ENE	11.4	11.3	11.3	---	1049.4	0.00	0.0	---	---	---	0.048	0.000	12.6	73	7.8	12.2	14.33	1.2673	---	---	0.00	209	6	100.0	10
01/12/22	7:50 p	11.0	11.2	10.8	81	7.9	0.4	ENE	0.27	1.8	ENE	11.0	10.9	10.9	---	1049.5	0.00	0.0	---	---	---	0.051	0.000	12.6	73	7.8	12.2	14.33	1.2674	---	---	0.00	208	6	100.0	10
01/12/22	8:00 p	10.8	10.8	10.7	83	8.0	0.4	ENE	0.27	1.8	ENE	10.8	10.7	10.7	---	1049.4	0.00	0.0	---	---	---	0.052	0.000	12.5	73	7.8	12.1	14.33	1.2676	---	---	0.00	207	6	100.0	10
01/12/22	8:10 p	10.8	10.8	10.8	83	8.1	0.4	ENE	0.27	1.3	ENE	10.8	10.8	10.8	---	1049.4	0.00	0.0	---	---	---	0.052	0.000	12.4	72	7.5	12.1	14.03	1.2681	---	---	0.00	208	6	100.0	10
01/12/22	8:20 p	10.9	11.0	10.8	83	8.1	0.4	ENE	0.27	1.3	ENE	10.9	10.8	10.8	---	1049.5	0.00	0.0	---	---	---	0.052	0.000	12.4	73	7.7	12.0	14.32	1.2683	---	---	0.00	209	6	100.0	10
01/12/22	8:30 p	11.0	11.1	10.9	83	8.2	0.4	ENE	0.27	1.8	ENE	11.0	10.9	10.9	---	1049.6	0.00	0.0	---	---	---	0.051	0.000	12.4	73	7.7	12.0	14.32	1.2685	---	---	0.00	207	6	100.0	10
01/12/22	8:40 p	11.1	11.1	11.0	82	8.1	0.9	ENE	0.54	1.8	NE	11.1	11.0	11.0	---	1049.6	0.00	0.0	---	---	---	0.051	0.000	12.3	73	7.6	11.9	14.32	1.2687	---	---	0.00	209	6	100.0	10
01/12/22	8:50 p	10.8	11.0	10.7	83	8.1	0.9	ENE	0.54	1.8	ENE	10.8	10.8	10.8	---	1049.6	0.00	0.0	---	---	---	0.052	0.000	12.3	73	7.6	11.9	14.32	1.2687	---	---	0.00	208	6	100.0	10
01/12/22	9:00 p	10.6	10.7	10.4	83	7.8	1.3	ENE	0.80	3.6	ESE	10.4	10.5	10.4	---	1049.4	0.00	0.0	---	---	---	0.054	0.000	12.3	72	7.4	11.9	14.01	1.2689	---	---	0.00	205	6	100.0	10
01/12/22	9:10 p	10.3	10.4	10.3	83	7.6	1.3	ENE	0.80	2.2	ENE	10.2	10.3	10.2	---	1049.4	0.00	0.0	---	---	---	0.056	0.000	12.2	72	7.3	11.8	14.01	1.2693	---	---	0.00	208	6	100.0	10
01/12/22	9:20 p	10.1	10.3	10.0	83	7.4	1.3	ENE	0.80	2.2	ENE	9.9	10.1	9.9	---	1049.4	0.00	0.0	---	---	---	0.057	0.000	12.2	72	7.3	11.8	14.01	1.2695	---	---	0.00	209	6	100.0	10
01/12/22	9:30 p	9.8	10.0	9.7	84	7.3	1.3	ENE	0.80	3.1	ENE	9.6	9.9	9.7	---	1049.2	0.00	0.0	---	---	---	0.059	0.000	12.1	72	7.2	11.7	14.00	1.2696	---	---	0.00	208	6	100.0	10
01/12/22	9:40 p	9.7	9.7	9.6	85	7.3	0.9	ENE	0.54	3.1	E	9.7	9.7	9.7	---	1049.3	0.00	0.0	---	---	---	0.060	0.000	12.1	72	7.2	11.7	14.00	1.2700	---	---	0.00	208	6	100.0	10
01/12/22	9:50 p	9.6	9.6	9.6	86	7.4	0.9	ENE	0.54	2.2	E	9.6	9.7	9.7	---	1049.2	0.00	0.0	---	---	---	0.061	0.000	12.0	72	7.1	11.6	13.99	1.2702	---	---	0.00	208	6	100.0	10
01/12/22	10:00 p	9.6	9.6	9.5	86	7.3	0.9	ENE	0.54	2.2	ENE	9.6	9.6	9.6	---	1049.2	0.00	0.0	---	---	---	0.061	0.000	11.9	72	7.1	11.6	13.99	1.2704	---	---	0.00	209	6	100.0	10
